user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
USoA34805717,-1,0,"['deaths', 'Adverse reactions']",[],1390461660486381573,1149453579922657280,2021-05-07,"[(60, 66, 'ADE'), (101, 118, 'ADE')]",[],"--------- -------- -- -- -----, ------- --- - -------- ---- deaths --------- ----------- --- ---,--- Adverse reactions.----.----- ----- -- ----,----- ---- -- ------.-- - ---- -- ------- &---; -- ----- - ---- ---- &---; ---- -- ---- ------- -- -------- ----- --- -, ---- --------- ----. -- --------."
Aditya_Kumar16,0,-1,[],[],1394911342818037760,1253760548933533696,2021-05-19,[],[],"--------- ----- -- --------- -----!!🤣🤣
---------- --- ---- ------ ----- ------- --% -- --- ---------- ----- ----- ---------- -- -- --- -.
----- --- ----- ---------- ----------, --% -------- ----- -------- ------ ----- (---------)’- ----------- -------, ----------.
-----://---.--------.---/--------/-----------------------------------------------------------------------------"
equivets,0,-1,[],[],1389585589960429568,96668802,2021-05-04,[],[],"--------- ------------ ----------- ------- ---- -- ---------- -- --------- --- ----- ---. -------- ------- ---- ----- ---- --- --- -- ---------- -------- --- ----- -- -------- ------- -- --- --- ----------- -- --- ----------. - ------- --- (------- --- --- --) - --- -----, -- --- ------ (-/-)"
cnnphilippines,0,0,[],[],1392482606080425984,2811559122,2021-05-12,[],[],"--------: ------- --,--- ----- -- ----------- ------- - -------- ------- ------ -- --- -----------. ---- ----- -- --- ------ ---- -- --- ------ --- ------- -------- -- --- -, --------- -- --- ------ ----------. 

------ --- ---- ---- --- ---- -------: -----://---.--/------- -----://-.--/----------"
celi_pietro,1,1,[],[],1392707086887251970,745215127,2021-05-13,[],[],"--- - ----- ------- -------- --- --- ----- -------, ------ -'- ------- ---------- ---- --- ------- ------- -- ---------"
FernRiddell,1,1,[],['vaxxed'],1400349802370637830,65399201,2021-06-03,[],"[(193, 199, 'ADE')]",------ ---- -- -- --- - ----- --------- -- ----- -- ----- -- ---- -- -------- -- --- ---- -- ------ ---- -- ----- --------- - ---- -------- ---- (---------- --- -- -- -’- --- ---- -- --- ----- vaxxed ------ -- -----)  -----://---.------------.---/----/--------/-----------------------------------------------------------------------------------------------------.----
dragon4audio,0,0,[],[],1400077421424963588,120701495,2021-06-02,[],[],"-------- -------🐀🐀🐀 ------💰💰💰 --------: ------, ------- --- ... -----://-.--/----------"
QuodGoogla,-1,0,[],[],1410133070200512520,1193022855610392576,2021-06-30,[],[],"--------- --- ----- ------ --- ------- -------- -------- ---- -----------, ------ --- ------- ---------- ----- -----. #------ #----- 
""-- -- - ---- --- --------- ------- --- -- ---- -- ------- ---- -------- &--;--- -------- -- ---- -- ---."" -----://-------.---/------------/------/-------------------"
SPSingh_50,0,0,[],[],1405185290726109184,1363471469662015490,2021-06-16,[],[],-------------- ---- ---- ------ ------- --- -------- -- --------- -- ----- ( ----- )
0knaomi,0,-1,[],[],1410215776674586631,701819334742700032,2021-06-30,[],[],"---------- - ----- ---- ---- ------- --- -- --------- ----, --- ---- ----- ----- ------ -- --- ----- ------- (--- -- --- ""----- -- --- ----"", -------, ------, --) --- -- ------- -- -------- ---------- ----- ---- -- -------- ---- -----'- --------- -- -- ------- ----"
ChawindaOEP,0,0,[],[],1404750395306561537,3302633575,2021-06-15,[],[],"---------- - -------- ----------- - ----------- ------- ------- ---------- || ----- ------- -------- 
-----://-----.--/----------- -----://-.--/----------"
unityblue,-1,0,[],[],1404551344900304897,18882665,2021-06-14,[],[],"------------ ------ - ------- ---'-- -------?

----- ---- ------ --- --- ----- ----
---------- -----------

------ -- -------- &---; --- -------- -- ------- ---------, ---- ---- - ----- -- --- --- -------

---- --- ---'- ---- ---:
------- ---- ----- ---- ----------- ----- -- ---
-----://---.------.--/---------------------------------------------------------------------------"
fredwalton216,0,-1,[],[],1410192035924135942,2567292679,2021-06-30,[],[],--) ---------’- ---------- --- ---- - ---- -- ------ ----- 💉 ----. -----’- ------ -------- -- ------ -’--- ---- ------- ---------- ------ ----------’- ------- --- ---- ----- -- --- ------ -------;
iWeller_health,0,0,[],[],1400312388209954820,728894570,2021-06-03,[],[],"------ -.-. ------ ---- --% -- ------ -- ----- --------- ---------- - ------- --------, ------- ---------, ----------- - ------- -------- ------- -- ------- ---- -- - ------ --- -- -- ---------- ------- --... - -----://---.-------.---/-----------------------/-----------------------------------------------------------------/ -----://-.--/----------"
DANIELOLESAMBU,0,0,[],[],1405128061138448388,324338402,2021-06-16,[],[],"---- ---- --- ------ --- -- ----------- ------- ------- ----- --!!... - ---------, ---- ------, ----- -----://---.---------.---/-/-----------/?----------=-------"
tealwillingham,-1,-1,[],[],1406766776751251457,98317129,2021-06-21,[],[],----- ---- ----- --- ------- ------- --- -----://---.-------.---/-----/------------/-----------------------------------------------------------------------------------/
CMOH_Alberta,0,-1,"['rare heart inflammation', 'heart inflammation f']",[],1410000867181285377,1239656978495856641,2021-06-29,"[(34, 57, 'ADE'), (162, 182, 'ADE')]",[],------ &---; -- ---- --- ---- --- rare heart inflammation -------- -- ------ &---; -- ----- --- ----- -- ------/-------. ----- --- ---- ---- ------- ---- -- ---. heart inflammation f--- ----- ---- -------. ---- ---- ------ -- ------ ------ ---- --------- -/---------. (-/--)
buddhabookclub,0,0,[],[],1399974950866284544,1337754019163496450,2021-06-02,[],[],#-- #---- -- ----- ----: --- -------- -----’- ------- ------- --- --------- --- -- ------ ------ --- -- ----- ----://----.--/------
marortoll,0,0,[],[],1399985512115408903,870862447057313792,2021-06-02,[],[],"---- --- --- ---------- ------ ----- -------? 

-----------: --- -------- ------- ----- ------- --- --------- ---
-----://-.--.---/-/-----"
ArtEllis7,-1,-1,[],[],1400558171366821891,1393228119394422786,2021-06-03,[],[],"--------------- ---------------- -------------- ------ --- ---’-- --- --- --------- ---- --- --------------. -- -----, ------- ----- --- --- -------- -------- ---- --- ------ -------------- ------- -- ---- ---- -------- --- --- ----- -------. ------ --- ---- ------- --- -------- -- -- ---. ---- --------- ---. ---- ---- ----- -- ----."
RogerMize,0,0,[],[],1402335396734726151,478727554,2021-06-08,[],[],"------ ----- ------- --- ------- ---- -- -----, ---- ----- -- ---- -- --- ----, ------- ---- -----://---.--------.---/-----/----/------/----/--/--/-----------------------------------------------------------/----------/ --- ---------"
sylviamassara,0,0,[],[],1405405407284133890,167455224,2021-06-17,[],[],"------- ---- ----- ---- --- ----------. ----, -'- ----- -- ---- --- ------ --- ---. --- ----- -- --?

-----://---.---.---/-----/------/-------/------------------------------------------------------------------------------------------------/----------"
spacemanslog,0,1,[],[],1409638281529069571,1672541887,2021-06-28,[],[],----: - ----- ----- ---- --- ------ --- ------- -------- ----- ----- ---------- --- -----. -----://----.--/------- -----://-.--/----------
rehanumfernando,0,0,[],[],1410129002174373890,549994829,2021-06-30,[],[],------- ---- --- ------- -------- ---------- ---------- ------- --- ----- ------- -- --- -----------. -----://-----.--/-------
jonnydriver,0,-1,[],[],1404486296546971656,47181842,2021-06-14,[],[],"-- -- --- -- ---- ---- --- ---- ----- ----- ------- ---- --------, --- - --- ---- ------ --- ----- (-- --) --- ------ -- -- ---- -- ------ ---- -- ---- ---- ----- -------/ --- -- ------? (----- ------ ----- -- --- ---- ------) #--------------- #----------------"
StonkingY,0,0,[],['immune'],1420394340258516996,1367565897028706307,2021-07-28,[],"[(200, 206, 'ADE')]","--------------- ------------ ------ ---------- -----://---.---.---/--------/----------------------------------------------------------------------------------------------

--- ------- ------ ---- --- immune ------. -- --- -- - ---- ------ -- --- ---- --- --------- ------- -----. -- -------- ------ ---- ---- -- ---- ---- --- -------."
ss_shocks,-1,-1,['dropping like flies'],['dropping like flies'],1415707549437874178,1358214788778610688,2021-07-15,"[(159, 178, 'ADE')]","[(159, 178, 'ADE')]","---!? 😱🥶

---- ------ -- --------- --- ----- ------ --- ----- -- ""----- -----"" ----. ---------'- ------- ---- ----- --- ------- ------- ---- ----- --- --- --- dropping like flies. ------ --- ---------- ------- ---- ------- ---- --- ---- --- ------- ----."
tristupe,0,1,[],[],1417081234644029440,25478715,2021-07-19,[],[],"------------ -----. ---- ---- -- -- ------ -------, -------- -- --. -- ---- ------ -- ------ ---? --------- ------ --- --% ----------, ----? 

-----://---.--/-------"
MHExecutive,0,0,[],[],1410943590809980930,55591433,2021-07-02,[],[],"--- ------ -------- ------- ------- --- -------- -- ------ ---- -------- ----- -------, -- - ----- ------- ---- --- -- ------, --------- -- - -------- --------- -- --- ---- ------------- ----- -------- -- ------, -----------. #------------ #------------- 
-----://----.--/-------"
gogogadgetgreen,0,0,[],[],1411637952783003653,16301260,2021-07-04,[],[],"-------------- -------------- ------------- -,--- --- --- -------- ------- ------- --- --- ---- ---- -------- ----- --- ----- -- --- ------- --- --- ---------.
--- --- ------/--------, -------- ------- ----------- --- -------- ------- ------- --- ------- --------- ---- -- ------ - -- - ------ ----- --- -,--- -----"
tomorrowdaworld,0,0,[],[],1419819209354268676,2732631933,2021-07-27,[],[],"--------- --- --- --.-- -- ---- -- ----- + ----- -------- ----- -- ---- -----://-------.---/-----------/------/------------------- - ------- --- --- ----- ""-------- -------""?

--- -- ---- ------ ---- ----- -------- -- --- ------, --- ---- ----------- ---'- ----- ---- -- ------- -------- ----'- ----  -----://---.------------.---/------/---------------------------------------------------------------------- -----://-.--/----------"
peripatetical,0,0,[],[],1416291573009051648,88175494,2021-07-17,[],[],"-------------- ---------- --------- ---, -- -------- --- ----- ------- --- -------- -- --- -------- ---------, ---------- -- ---------- ----- ---- --- --------- ------ ----. --- ----- ----- - -------- ------- ---- -- -------. 
-----://---.------.---.--/---------/------------/--------------------------------------------------------------------------------------------------------------"
STW_ICS,0,0,[],[],1418118621981601797,1132004776663748608,2021-07-22,[],[],"--- --- ---- --- ---’- ---- -- -- ---------- ---- - -- -- --- - ------- -- ---- ----- ------- ------? -- ---’-- ---- -- --- ----, ----- ------- ---- -- ----------, --- - ----- -- ------ ---- ----------- ---. --- ---- ---- -- ----- --- -----, -- --: -----://---.--/------- -----://-.--/----------"
WSBConsensus,-1,0,[],[],1421177694570663941,831019099325132801,2021-07-30,[],[],"--- -- -------- -- ------------ ---- -- --- -------- ----, ---- -------- ---- ---- -------- --- ----- -----------, -- ------- ---------- --- ------ -- ------’- ( $--- ) ----------- --- --- ------ -------- -- --- -------- -------.

----’- --- ----- -------- ----- ---- -- ------??"
awearbo,0,0,[],[],1412012312374906882,1013176927,2021-07-05,[],[],"----------- ---- -- -----, ------- --------- -----, -------- ------- -- ------- ------ -- ------- -----, ""------- --- ---- -- ------ --------"", --- --- -------- ""--------- --------"" -- -----.
----- -- -- -----."
BlindFPL,0,0,[],[],1420822758301204482,907041069149257729,2021-07-29,[],[],-- ---- --- --- --------- ----- --- -------- -- --------. ------ ------ ----- ---- -- ------ -------- ------- -- ------ -- ---- -----://---.-------.---/-----/-----------/--------------------------------------------------------------------------/
anews,-1,-1,[],[],1412016024820531203,789451360911626240,2021-07-05,[],[],"------ ----------- ----- -- ------, ----- ---- --------- --- ---------- ---- --- ------/-------- -------, ----- ""- ----------- ------"" --- ------- --- -- ---- --------- ---------- ---- ------- ---- --- ----- -------, - --- ------ ---- ------. -----://---.-----.---.--/-----/----/--/--/------------------------------------------------------?----------=-------&----------=------&------------=-------"
BizCoach_Marsh,0,0,[],[],1418115304429965314,467418297,2021-07-22,[],[],"---------- ""-- -- ---- -, -- --- -------- -,--- -- -- ------ -------, --- --- --- ------ -------, --- --- --- -&---;- -------,"" - --- -- --------- ------------------.

-- --- ---- ----------- -- -- -------- -- ---- -- ----- -------- ---------- -- ----- ------- ------ -------. #-------------"
JLynnFraser1,0,0,[],[],1419690927719862272,2931322335,2021-07-26,[],[],"#--------'- #-------- - ------- -------: 
-------- -- -----://---.--------.--.--/----/------/-----------------------------------------------------------------.----
--------- ----- -----://---.--------------.---/----------/---------------------------------------------------------/----------------------------.----
---- -----://---.----.--/--/----------------------------------------
--- -----://---.---.--/----/------/----------------------.-------
--- -----://----------.--------.---/-------/---/-/------
------------ ---. -----://---------------.---/------------------------------------------------------------------------------------ #------- #---- #-----------------"
